user_response,key_points_text,retrieved text
"Three kinds of words: اسم, فعل, حرف. This lesson only about اسم statuses: مرفوع / منصوب / مجرور.","['الرفع is primarily used for the doer (the one who carries out the action).', 'النصب is primarily used for the the detail in a sentence. Once the action and the doer are found, everything else in the sentence is a detail.', ""الجر is primarily used after 'of'.""]","رفع ٌ مسلمَ ات
نصب   مسلمَ ات
جر  مسلمَ ات
Notice that the  مgets a  فتحةin all the forms. Also notice that the  نصبand  جرforms are exactly the same.
The way to distinguish between them is context. 
Now that you are familiar with all of the status markers, you should be able to determine the status of a 
word in Arabic. It is important to note that when determining status, you should ALWAYS look for ending 
combinations BEFORE you look for ending sounds.
---
word is a word that can show all three statuses in a normal way according to what we learned in the 
 مسلمchart.
Fully-Flexible Endings are: 
( مسلمٌ  : رفعun) 
( مسلمً ا : نصبan) 
( مسلم   : جرin) 
(3 Statuses have 3 Unique Endings)
NON-FLEXIBLE (  ِنْبَ )مwords are the opposite of fully-flexible words. They can never show their status.
This means that they look the same in the  رفعstatus, the  نصبstatus, and the  جرstatus. Words that end
in لِف مَقْصُ وْرَة
َ
 أ
---
2.1 STATUS – اإلعراب
Status is the first of the four properties. Status has to do with the role an  اسمis playing in a sentence. In
Arabic, an  اسمcan have one of three statuses. The status depends on the role the  اسمis playing.
STATUS #1: THE DOER -  رَفْع
The doer is the one who carries out the action. Take a look at the following examples. 
I ate too much chocolate. 
Language
Sentences
Fragments
Words
اسم
Status إعراب
Gender جنس
Number عدد
Type قسم
حرف
فعل
Words
اسم
Status إعراب
Gender جنس
---
ٱۡلۡ َنذةٌِ
ٌ
زُمَرًا ٌ
  ٣٧ ٌ…
 
 
12.4 STATUS 
The status of the  اسم موصولdepends on the role it is playing in the sentence, as is the case with any other 
 .اسمHowever, since it is  مبنand cannot show its status, it is labeled as 
 ِف حمل
__
 .The  صلةhas no 
grammatical labeling. The way this is expressed in Arabic is  ِ .ال حمَ َلر هلا مِنَ اإلعرابThe  صلةas a whole has no 
labeling; however, if you go inside the  ,صلةyou will find a complete sentence. You can do the  إعرابof"
Doer can be non-human. “My tooth is aching” → tooth = doer = مرفوع.,"['الرفع is primarily used for the doer (the one who carries out the action).', 'النصب is primarily used for the the detail in a sentence. Once the action and the doer are found, everything else in the sentence is a detail.', ""الجر is primarily used after 'of'.""]","حرف
فعل
Words
اسم
Status إعراب
Gender جنس
Number عدد
Type قسم
حرف
فعل
8
The action here is “ate”. Now ask yourself who it was who ate. It is the speaker “I” who did the 
action. In this sentence “I” is the doer. 
My tooth is aching. 
The action here is “aching”. Now asking yourself what is doing the aching. It is the tooth. In this 
sentence “tooth” is the doer. 
The dentist gave me a filling. 
The action here is “gave”. Now ask yourself who is the one who gave. It is the dentist. In this
---
sentence, “dentist” is the doer. 
When searching for the doer in a sentence, follow a two-step process: 
1.
Identify the action
2.
Ask yourself “Who is doing the action?”
Note that it is possible for the doer to be non-human. 
 رفعis also known as the default status. If there is no reason for an  اسمto be put in another status, it
remains in the  رفعstatus.
The doer is always in the  ٌ رَفْعstatus. The way you say “in the  رَفْعstatus” in Arabic is  ٌ .مَرْفُوْعMEMORIZE this 
term and use it.
---
kill the doer 
make it passive 
 original  فعل
3
It is also important to keep the following rules in mind:  
1. The  فعلwill always be SINGULAR MASCULINE (in the  هوform) 
2. The  جار وجمرورshould translate as your  نائب الفاعل
Meaning: a  فعلthat is not in the  هوform will not have a  جار وجمرورas a   !نائب الفاعل
QUR’ANIC EXAMPLES 
Look at the following Qur’anic examples.  
 َوَجِاْيٓء
 
يَوۡمَئِذ  
 
ِبِ َهَنَّمَ  
  ٣٢ … 
On that day, Jahannam will be brought forth.
---
outside doer; it does not adhere to the rules of having outside doers. 
This can happen with any of the  ص  يَغof  .أفعالAlso, note that the pronoun will not be repeated in the 
translation. 
 
 ۡٱذۡهَب
نتَ 
َ
أ
 
خ وكَ 
َ
وَأ
 بِ‍َٔا
يَ ِٰتِ وَالَ تَنِيَا ِفِ 
 ذِكۡرِي 
  ٢٤
You and your brother go with Our signs and do not be lax in My remembrance. 
The inside doer of the  )أنتَ ( فعل أمرis taken out of the  فعلand  أخوكis  معطوفonto it. 
 
 ۡقَالَ لَقَدۡ ك نت م
نت مۡ 
َ
أ
 
وَءَابَآؤ ك مۡ"
Raf3 = subject/doer. Nasb = object/description/time/etc. Jarr = after of (like cup of tea).,"['الرفع is primarily used for the doer (the one who carries out the action).', 'النصب is primarily used for the the detail in a sentence. Once the action and the doer are found, everything else in the sentence is a detail.', ""الجر is primarily used after 'of'.""]","doer action detail detail 
detail detail 
detail 
The detail is always in the  نَصْ بstatus. The way you say “in the  نَصْ بstatus” in Arabic is  ٌ .مَنْصُ وْبMEMORIZE 
this term and use it.  
STATUS #3: AFTER-OF -    جَ ر
After-of is, quite literally, the word that occurs after “of”. Take a look at the following example: 
advisor of the king 
In this fragment, “the king” is the word after “of”.  
9
---
kill the doer 
make it passive 
 original  فعل
3
It is also important to keep the following rules in mind:  
1. The  فعلwill always be SINGULAR MASCULINE (in the  هوform) 
2. The  جار وجمرورshould translate as your  نائب الفاعل
Meaning: a  فعلthat is not in the  هوform will not have a  جار وجمرورas a   !نائب الفاعل
QUR’ANIC EXAMPLES 
Look at the following Qur’anic examples.  
 َوَجِاْيٓء
 
يَوۡمَئِذ  
 
ِبِ َهَنَّمَ  
  ٣٢ … 
On that day, Jahannam will be brought forth.
---
sentence, “dentist” is the doer. 
When searching for the doer in a sentence, follow a two-step process: 
1.
Identify the action
2.
Ask yourself “Who is doing the action?”
Note that it is possible for the doer to be non-human. 
 رفعis also known as the default status. If there is no reason for an  اسمto be put in another status, it
remains in the  رفعstatus.
The doer is always in the  ٌ رَفْعstatus. The way you say “in the  رَفْعstatus” in Arabic is  ٌ .مَرْفُوْعMEMORIZE this 
term and use it.
---
مَفْعُوْل ّ
 the one/thing affected by the action
ّ مُعَلَّمone who is taught
10. 
ُّاِسْم
ّ
ظَ رْف  ّtime/place in which the action takes 
place
ّ مُعَلَّم a time/place of teaching
Notice that there are four  اسمand six  .فعل
 أفعال
 أسماء
3
Each one of these family members (both  اسمand  )فعلis a container. Each family member looks different
depending on what family it belongs to. In other words, the shape of these containers varies from family 
to family."
مرفوع يعني “in the raf‘ status”. منصوب means “in nasb”. مجرور = “in jar”. Memorize these!,"['الرفع is primarily used for the doer (the one who carries out the action).', 'النصب is primarily used for the the detail in a sentence. Once the action and the doer are found, everything else in the sentence is a detail.', ""الجر is primarily used after 'of'.""]","رفع ٌ مسلمَ ات
نصب   مسلمَ ات
جر  مسلمَ ات
Notice that the  مgets a  فتحةin all the forms. Also notice that the  نصبand  جرforms are exactly the same.
The way to distinguish between them is context. 
Now that you are familiar with all of the status markers, you should be able to determine the status of a 
word in Arabic. It is important to note that when determining status, you should ALWAYS look for ending 
combinations BEFORE you look for ending sounds.
---
The after-of is always in the    جَرstatus. The way you say “in the    جَرstatus” in Arabic is  ٌ .َمَ ْرُوْرMEMORIZE this 
term and use it. 
➢  DRILL 1    Determine the status of each  .اسمLabel them ( رفعR) or ( نصبN) or ( جرJ).
The teacher entered the classroom. His student was sleeping soundly. He threw a pencil, and the 
student woke up suddenly. The student’s mother called the teacher the next day and confronted him 
angrily. The teacher lost his job. 
2.2 HOW TO TELL STATUS
---
رفع
  مُسْ لِمات ِ ْمُسْ لِمَتَي ًمُسْ لِمَة
نصب
  مُسْ لِمات ِ ْمُسْ لِمَتَي  مُسْ لِمَة
جر
*Note that the  ً )تنوين فتح( ـmust sit on either an  اor a  ةor a  .ءThis is why the  اis added to the word مسلمًا
when it is in the  نصبstatus.
Let us now take a closer look at each number/gender combination. 
SINGULAR
The word  مسلمis the base and the status marker is the  حركةthat sits on the last letter. This type of status
marker is called an ENDING SOUND. 
Status 
Ending Sound 
رفع ٌمسلم
نصب
---
R / N / J  ِإِىلَ ذِي العَرْشR / N / J 
 ُخَاه
َ
مَدْيَنَ أ
مْ شُ عَيْبًاR / N / J
 ِ وَاللُ ذُو الفَضْ لِ العَظِ يْم
➢ DRILL 10  Underline the  مضافonce and the  مضاف إيلهtwice. Determine the status of the 
 مضاف
R / N / J  َاكنَ ذا قُرْبR / N / J 
ُ خُوْه
َ
لَيُسُ ُف وَأR / N / J 
ْ بِيْكُم
َ
خ  لَكُمْ مِنْ أ
َ
بِأ
32
CHAPTER 3 & 4 MEMORIZATION
The following are vocabulary words that you are responsible for from the chapter. 
CHAPTER VOCABULARY
  صْ فَر
َ
أ- 
 َصَ فْر
اء  
yellow
  سْوَد
َ"
"To find مرفوع: locate verb first (the action), then ask “who did it?”.","['الرفع is primarily used for the doer (the one who carries out the action).', 'النصب is primarily used for the the detail in a sentence. Once the action and the doer are found, everything else in the sentence is a detail.', ""الجر is primarily used after 'of'.""]","sentence, “dentist” is the doer. 
When searching for the doer in a sentence, follow a two-step process: 
1.
Identify the action
2.
Ask yourself “Who is doing the action?”
Note that it is possible for the doer to be non-human. 
 رفعis also known as the default status. If there is no reason for an  اسمto be put in another status, it
remains in the  رفعstatus.
The doer is always in the  ٌ رَفْعstatus. The way you say “in the  رَفْعstatus” in Arabic is  ٌ .مَرْفُوْعMEMORIZE this 
term and use it.
---
مضارعcan be made  .مجهول
To determine whether something is passive in either Arabic or English: 
1) Find the action
2) Ask yourself “Do I know who performed the action?”
If the answer is no, it is passive. Otherwise, it is active. 
➢ DRILL 1    Are the following sentences active (A) or passive (P)? 
A / P 
We were told good things about the 
Arabic program. 
A / P 
The students had breakfast on campus 
this morning.  
A / P 
Her parents were going to move from 
abroad. 
A / P
---
1.
Identify the action
2.
Look at each bit of information in the sentence related to the action and ask yourself:
- Who/what did (doer) (verb)? (e.g. What did Ahmed eat? → chocolate)
- Where did (doer) (verb)? (e.g. Where did Ahmed eat? → at home)
- When did (doer) (verb)? (e.g. When did Ahmed eat? → yesterday)
- How did (doer) (verb)?  (e.g. How did Ahmed eat? → happily)
- Why did (doer) (verb)? (e.g. Why did Ahmed eat? → because he was hungry)
---
به 
 ,only a  .متعلق بالفعلSo the 
 متعلق بالفعلbecomes ourنائب الفاعل
 
 .Notice how it is translated as the  ,نائب الفاعلdespite its being a   .جار وجمرور
HOW TO RECOGNIZE 
Now that we have learned this concept, the question is, how do we recognize when a 
 جار
وجمرور
 is acting 
as the  ?نائب الفاعل
The best way is to know your vocabulary and to know which  أفعالare associated with which   .حروف
kill the doer 
make it passive 
 original  فعل
3"
“I ate too much chocolate.” Action = ate → who? I = مرفوع. “too much chocolate” = تفاصيل → منصوب.,"['الرفع is primarily used for the doer (the one who carries out the action).', 'النصب is primarily used for the the detail in a sentence. Once the action and the doer are found, everything else in the sentence is a detail.', ""الجر is primarily used after 'of'.""]","حرف
فعل
Words
اسم
Status إعراب
Gender جنس
Number عدد
Type قسم
حرف
فعل
8
The action here is “ate”. Now ask yourself who it was who ate. It is the speaker “I” who did the 
action. In this sentence “I” is the doer. 
My tooth is aching. 
The action here is “aching”. Now asking yourself what is doing the aching. It is the tooth. In this 
sentence “tooth” is the doer. 
The dentist gave me a filling. 
The action here is “gave”. Now ask yourself who is the one who gave. It is the dentist. In this
---
term and use it.  
STATUS #2: THE DETAIL -  نَصْ ب
The detail refers to additional information about the action. When looking for a detail in a sentence, 
follow a two-step process: 
1)
Find the action and the doer
2)
Everything else in the sentence is a detail
Muhammad ate chocolate at home yesterday happily because he was hungry. 
doer action detail detail 
detail detail 
detail
---
In the sentence “The cake was eaten” the passive  فعلis “was eaten”. The done-to or the  نائبُالفاعلis “the 
cake”.  
Know that because the one carrying out the  فعلis anonymous, a sentence with a  فعلُمبنيُللمجهولcan 
never have a  فاعلin it. Also know that because the done-to is labeled as the  ,نائبُالفاعلpassive sentences 
do not contain a  .مفعولُبه
Additional information can appear in the sentence in the form of a  متعلقُبالفعلor a  .ظرف
---
ُعْلَم
َ
قَالُوْا رَب كُمْ أI / O 
 ْ ِّعَلَّمَنِ رَّب
73
6.4 المفعول 
The  مفعولis defined as a detail that pertains to the action. The detail refers to additional information 
about the action. Such information includes:  
- WHO/WHAT the action was DONE TO
- WHERE the action took place
- WHEN the action took place
- HOW the action took place
- WHY the action took place
Take a look at the following example:
Ahmed ate chocolate at home yesterday happily because he was hungry. 
action 
what"
جر happens after a word that’s like “of”. So “the roof of the house” → house = مجرور.,"['الرفع is primarily used for the doer (the one who carries out the action).', 'النصب is primarily used for the the detail in a sentence. Once the action and the doer are found, everything else in the sentence is a detail.', ""الجر is primarily used after 'of'.""]","جر
Let us take a look at a few examples of    حروف جرfrom the Quran. 
 ِ
ْوَالعََص
   
عن السَّ اعَةِ 
دْنَ 
َ
فِ أ
نلَ ا  
➢ DRILL 6    Are the following  جار وَمرورfragments? If they are, underline the  جارand circle the
.َمرور
Y / N  ِ
ْمَعَ العُرسY / N  ِحَّتَّ مَطْ لَعِ الفَجْرY / N 
   ِبِ ِجارَة مِنْ سِ جِّيْل
Y / N  ِ َْعَ َ طَ عامِ المِسْ كِيY / N   كُوْل
ْ
كَعَصْ ف  مَأY / N عْطَ ى
َ
مَنْ أ
جار
جمرور
جار
جمرور
جارNon-flexible, 
but still جمرور
جار
attached 
pronoun
 فتحة = جمرور
25
---
جر
Let us look at a few examples. 
 ِرَسُوْلُ الل
the Prophet of Allah 
 َوَجُنُوْدُ إِبْلِيْس
the soldiers of Iblis 
- light
- no ال
- light
- no ال
- followed by جر
- partly-flexible word,
shows  جرwith a فتحة
28
قَوْمُ مُوْس
the people of Musa 
Note that when a partly or non-flexible word is preceded by a word that is light and has no  ,الit is likely an  ,إضافةeven if
the status of the word is not clear.  
رَبَّنا
our Master 
Note that a pronoun attached to an  اسمalways makes an  .إضافة
---
جر
➢ DRILL 2  Is the word “Muslim” ( رفعR) or ( نصبN) or ( جرJ). 
R / N / J 
7.  ٌمُسْ لِمَةR / N / J 
4.  ِمُسْ لِمَانR / N / J 
1. مُسْ لِمًا
R / N / J 
8.  َ ْمُسْ لِمِيR / N / J 
5.   مُسْ لِماتR / N / J 
2.  َمُسْ لِمُوْن
R / N / J 
9.  ِمُسْ لِمَتَانR / N / J 
6.   مُسْ لِمR / N / J 
3.  ِ ْمُسْ لِمَي
R / N / J 
10.  ٌ مُسْ لِمR / N / J 
7.  ِ ْ مُسْ لِمَتَيR / N / J 
4.  ٌ مُسْ لِمَات
➢ DRILL 3  Is the word “Muslim” ( رفعR) or ( نصبN) or ( جرJ). How would you write the word 
in Arabic?
---
The  ِمْر
َ
مْر وجَوَابُ األ
َ
 أis a two-part structure. The first part, the  ,أمرis a  .فعل أمرThe second part, the  ,جواب األمر
explains what will happen if the command is followed. 
For example, in the sentence “Study, you’ll pass,” the first part “study” is the  .أمرThe second part “you’ll 
pass” is the  .جواب األمرIt explains what will happen as a result of the  أمرbeing followed.  
In terms of grammatical rules, the  جوابis always   .جمزوم
Take a look at the following examples.  
 
24"
Status are 3 types. Rafa is default. Nasab is the detail. Jarr is after of.,"['الرفع is primarily used for the doer (the one who carries out the action).', 'النصب is primarily used for the the detail in a sentence. Once the action and the doer are found, everything else in the sentence is a detail.', ""الجر is primarily used after 'of'.""]","o
Normal
o
Light
-
Pronouns
-
Harf of Jarr
-
Harf of Nasb
-
Special Mudhaaf
-
5 Special Isms
7
CHAPTER 2 –  اإلعراب
INTRODUCTION 
The first of the three types of words that we will study is the  .اسمEvery  اسمhas four properties. Their four
properties are status ( ,)اإلعرابgender ( ,)اجلنسnumber ( ,)العددand type ( .)القسم
Remember not to lose sight of where we are in our studies.  
2.1 STATUS – اإلعراب
---
The after-of is always in the    جَرstatus. The way you say “in the    جَرstatus” in Arabic is  ٌ .َمَ ْرُوْرMEMORIZE this 
term and use it. 
➢  DRILL 1    Determine the status of each  .اسمLabel them ( رفعR) or ( نصبN) or ( جرJ).
The teacher entered the classroom. His student was sleeping soundly. He threw a pencil, and the 
student woke up suddenly. The student’s mother called the teacher the next day and confronted him 
angrily. The teacher lost his job. 
2.2 HOW TO TELL STATUS
---
doer action detail detail 
detail detail 
detail 
The detail is always in the  نَصْ بstatus. The way you say “in the  نَصْ بstatus” in Arabic is  ٌ .مَنْصُ وْبMEMORIZE 
this term and use it.  
STATUS #3: AFTER-OF -    جَ ر
After-of is, quite literally, the word that occurs after “of”. Take a look at the following example: 
advisor of the king 
In this fragment, “the king” is the word after “of”.  
9
---
2.1 STATUS – اإلعراب
Status is the first of the four properties. Status has to do with the role an  اسمis playing in a sentence. In
Arabic, an  اسمcan have one of three statuses. The status depends on the role the  اسمis playing.
STATUS #1: THE DOER -  رَفْع
The doer is the one who carries out the action. Take a look at the following examples. 
I ate too much chocolate. 
Language
Sentences
Fragments
Words
اسم
Status إعراب
Gender جنس
Number عدد
Type قسم
حرف
فعل
Words
اسم
Status إعراب
Gender جنس"
"The doer = فاعل = always in رَفْعٌ. If no reason, noun stays مرفوع by default.","['الرفع is primarily used for the doer (the one who carries out the action).', 'النصب is primarily used for the the detail in a sentence. Once the action and the doer are found, everything else in the sentence is a detail.', ""الجر is primarily used after 'of'.""]","sentence, “dentist” is the doer. 
When searching for the doer in a sentence, follow a two-step process: 
1.
Identify the action
2.
Ask yourself “Who is doing the action?”
Note that it is possible for the doer to be non-human. 
 رفعis also known as the default status. If there is no reason for an  اسمto be put in another status, it
remains in the  رفعstatus.
The doer is always in the  ٌ رَفْعstatus. The way you say “in the  رَفْعstatus” in Arabic is  ٌ .مَرْفُوْعMEMORIZE this 
term and use it.
---
نه / أمر
imperative action
فاعل
inside فاعل
pronoun
outside فاعل
-after the فعل
-in رفعstatus
-فعلis ه/ هو
مفعول
who/what -به
when/where -فيه
why -لَ
how -حال
insesity -مطلق
جار وَمرور-  متعلق
بالفعل
before is 
after is 
after is 
action 
doer 
detail 
*Essential part of every sentence!
* 
* 
* 
97
CHAPTER 8 VOCABULARY
3-Letter
to gather (s.t)
 َجَ مَ ع
   
يَجْ مَ عُ 
   
جَ مْ عً اto know
 َعَ رَف
 
يَعْ رِفُ 
   
مَ عْ رِفَة 
to lift/raise
 َ   رَ فَع
يَرْفَعُ
---
kill the doer 
make it passive 
 original  فعل
3
It is also important to keep the following rules in mind:  
1. The  فعلwill always be SINGULAR MASCULINE (in the  هوform) 
2. The  جار وجمرورshould translate as your  نائب الفاعل
Meaning: a  فعلthat is not in the  هوform will not have a  جار وجمرورas a   !نائب الفاعل
QUR’ANIC EXAMPLES 
Look at the following Qur’anic examples.  
 َوَجِاْيٓء
 
يَوۡمَئِذ  
 
ِبِ َهَنَّمَ  
  ٣٢ … 
On that day, Jahannam will be brought forth.
---
- 
The  فعلٌمضارعin the  رشطis   .جمزوم
- 
There is a ٌ َ فon the  .جوابٌالشطNotice that the  جوابis a   .مجلةٌاسمية
 
 – مَ نٌْWHOEVER  
- 
Note that this ٌْ مَنis different than the  .مَنٌْمَوْصُ وْلَةIt is not an  اسمthat can play any role in a 
sentence. It is a tool used to create a conditional statement.  
 
...وَمَن
ٌ
يَكۡفُرٌۡأَ‍ِب
يَ َٰتِ ٌ
ٱّللذ ٌِ
ٌ
فَإِنذٌ
ٱّللذ ٌَ
ٌ
َسَ ِيعٌُ
ِسَ ابٌِ
ٱۡلۡ
ٌ ٩١ ٌ"
"نصب = extra details about the action (time, place, object). Like “He read the book yesterday” → book/yesterday are منصوب details.","['الرفع is primarily used for the doer (the one who carries out the action).', 'النصب is primarily used for the the detail in a sentence. Once the action and the doer are found, everything else in the sentence is a detail.', ""الجر is primarily used after 'of'.""]","The answer to these questions is the  .مفعولRemember that details are  .منصوبThere are six types of 
details (ُ  ,)مَفَاعِيْلeach answering a different question. 
#1 –المفعول
به 
The  مفعولُبهtells you WHO or WHAT was the action done to. This is the most common of the six  .مفاعيل
The  مفعولُبهcan take two forms. It can either appear as a regular  اسمin the sentence or as a pronoun 
attached to the  .فعل
74
 َخَلَق
رْضَ 
َ
السَّ ماواتِ وَاأل
He created the skies and the earth.
---
term and use it.  
STATUS #2: THE DETAIL -  نَصْ ب
The detail refers to additional information about the action. When looking for a detail in a sentence, 
follow a two-step process: 
1)
Find the action and the doer
2)
Everything else in the sentence is a detail
Muhammad ate chocolate at home yesterday happily because he was hungry. 
doer action detail detail 
detail detail 
detail
---
ُعْلَم
َ
قَالُوْا رَب كُمْ أI / O 
 ْ ِّعَلَّمَنِ رَّب
73
6.4 المفعول 
The  مفعولis defined as a detail that pertains to the action. The detail refers to additional information 
about the action. Such information includes:  
- WHO/WHAT the action was DONE TO
- WHERE the action took place
- WHEN the action took place
- HOW the action took place
- WHY the action took place
Take a look at the following example:
Ahmed ate chocolate at home yesterday happily because he was hungry. 
action 
what
---
doer action detail detail 
detail detail 
detail 
The detail is always in the  نَصْ بstatus. The way you say “in the  نَصْ بstatus” in Arabic is  ٌ .مَنْصُ وْبMEMORIZE 
this term and use it.  
STATUS #3: AFTER-OF -    جَ ر
After-of is, quite literally, the word that occurs after “of”. Take a look at the following example: 
advisor of the king 
In this fragment, “the king” is the word after “of”.  
9"
"جر = word can’t stand alone, needs another word after “of”. That’s why it’s مجرور.","['الرفع is primarily used for the doer (the one who carries out the action).', 'النصب is primarily used for the the detail in a sentence. Once the action and the doer are found, everything else in the sentence is a detail.', ""الجر is primarily used after 'of'.""]","جر
Let us look at a few examples. 
 ِرَسُوْلُ الل
the Prophet of Allah 
 َوَجُنُوْدُ إِبْلِيْس
the soldiers of Iblis 
- light
- no ال
- light
- no ال
- followed by جر
- partly-flexible word,
shows  جرwith a فتحة
28
قَوْمُ مُوْس
the people of Musa 
Note that when a partly or non-flexible word is preceded by a word that is light and has no  ,الit is likely an  ,إضافةeven if
the status of the word is not clear.  
رَبَّنا
our Master 
Note that a pronoun attached to an  اسمalways makes an  .إضافة
---
حرفand an  .اسمThe remaining fragment is between an  اسمand another  .اسم
2.7 واملجرور اجلار
This fragment is made up of two parts. The first is what is called    حرف جرor a    .جارThis is a  حرفthat puts
the  اسمthat comes after it in the    جرstatus. The second is an  اسمthat follows and is in the    جرstatus. This
part is called the  .َمرورThis is the first of two reasons for a word to be in  جرstatus. Nothing can come
---
جر
➢ DRILL 2  Is the word “Muslim” ( رفعR) or ( نصبN) or ( جرJ). 
R / N / J 
7.  ٌمُسْ لِمَةR / N / J 
4.  ِمُسْ لِمَانR / N / J 
1. مُسْ لِمًا
R / N / J 
8.  َ ْمُسْ لِمِيR / N / J 
5.   مُسْ لِماتR / N / J 
2.  َمُسْ لِمُوْن
R / N / J 
9.  ِمُسْ لِمَتَانR / N / J 
6.   مُسْ لِمR / N / J 
3.  ِ ْمُسْ لِمَي
R / N / J 
10.  ٌ مُسْ لِمR / N / J 
7.  ِ ْ مُسْ لِمَتَيR / N / J 
4.  ٌ مُسْ لِمَات
➢ DRILL 3  Is the word “Muslim” ( رفعR) or ( نصبN) or ( جرJ). How would you write the word 
in Arabic?
---
جر
Let us take a look at a few examples of    حروف جرfrom the Quran. 
 ِ
ْوَالعََص
   
عن السَّ اعَةِ 
دْنَ 
َ
فِ أ
نلَ ا  
➢ DRILL 6    Are the following  جار وَمرورfragments? If they are, underline the  جارand circle the
.َمرور
Y / N  ِ
ْمَعَ العُرسY / N  ِحَّتَّ مَطْ لَعِ الفَجْرY / N 
   ِبِ ِجارَة مِنْ سِ جِّيْل
Y / N  ِ َْعَ َ طَ عامِ المِسْ كِيY / N   كُوْل
ْ
كَعَصْ ف  مَأY / N عْطَ ى
َ
مَنْ أ
جار
جمرور
جار
جمرور
جارNon-flexible, 
but still جمرور
جار
attached 
pronoun
 فتحة = جمرور
25"
اسم has statuses not the verb. فعل doesn’t get these three (it’s different). حرف is like connectors.,"['الرفع is primarily used for the doer (the one who carries out the action).', 'النصب is primarily used for the the detail in a sentence. Once the action and the doer are found, everything else in the sentence is a detail.', ""الجر is primarily used after 'of'.""]","اسمin the جرstatus
- nothing can come
between a حرف جر
and its اسم
 حرف نصب
واسمه
- fragment consists
of حرف
نصبand 
the اسمthat it beats
up on
-حرف
نصبmakes 
its اسمin the نصب
status
- aجار
وَمرورor a
special مضافof
time and place can 
come between 
حرف
نصبand its 
اسم
 موصوف
وصفة
a.موصوف
- can never have
multiple موصوف
- always comes before
the صفة
- never a: pronoun,
pointing word or اسم
موصول
b.صفة
- match موصوفin all
four properties
- can have several صفة
to one موصوف
-never a: proper
---
Remember that the حرف انلصبmakes the  اسمafter it  .نصبLet’s look back at the different ways the نصب
status shows itself:
Pronouns
(Attached) 
Ending 
Combination 
(Feminine 
Plural) 
Ending 
Combination 
(Masculine 
Plural) 
Ending 
Combination 
(Pair) 
Ending 
Sound 
(Partly-
Flexible) 
Ending 
Sound 
(Non-
Flexible) 
Ending 
Sound 
(Fully 
Flexible) 
-
 ُـه   مُسْ لِمات َ ْ مُسْ لِمِي ِ ْ مُسْ لِمَي َ يُوْسُف  مُوْسَ ى
 مُسْ لِمًا
نصب
---
ٱۡلۡ َنذةٌِ
ٌ
زُمَرًا ٌ
  ٣٧ ٌ…
 
 
12.4 STATUS 
The status of the  اسم موصولdepends on the role it is playing in the sentence, as is the case with any other 
 .اسمHowever, since it is  مبنand cannot show its status, it is labeled as 
 ِف حمل
__
 .The  صلةhas no 
grammatical labeling. The way this is expressed in Arabic is  ِ .ال حمَ َلر هلا مِنَ اإلعرابThe  صلةas a whole has no 
labeling; however, if you go inside the  ,صلةyou will find a complete sentence. You can do the  إعرابof
---
2.1 STATUS – اإلعراب
Status is the first of the four properties. Status has to do with the role an  اسمis playing in a sentence. In
Arabic, an  اسمcan have one of three statuses. The status depends on the role the  اسمis playing.
STATUS #1: THE DOER -  رَفْع
The doer is the one who carries out the action. Take a look at the following examples. 
I ate too much chocolate. 
Language
Sentences
Fragments
Words
اسم
Status إعراب
Gender جنس
Number عدد
Type قسم
حرف
فعل
Words
اسم
Status إعراب
Gender جنس"
